model,method,sigma,contamination_probability,contamination_scale,scale_ratio,repeat,stage,window_size,rmse
additive,linear,0.8,0.15,2.5,3.125,1,9,31,0.117663278979
additive,robust,0.8,0.15,2.5,3.125,1,1,501,0.0375543822465
additive,robust,0.8,0.15,2.5,3.125,1,2,355,0.0244754811042
additive,robust,0.8,0.15,2.5,3.125,1,3,251,0.0310398855841
additive,robust,0.8,0.15,2.5,3.125,1,4,177,0.0376044856957
additive,robust,0.8,0.15,2.5,3.125,1,5,125,0.0455949012785
additive,robust,0.8,0.15,2.5,3.125,1,6,89,0.0508499059693
additive,robust,0.8,0.15,2.5,3.125,1,7,63,0.0594761779071
additive,robust,0.8,0.15,2.5,3.125,1,8,45,0.0696307603867
additive,robust,0.8,0.15,2.5,3.125,1,9,31,0.0862382314497
additive,linear,0.8,0.15,2.5,3.125,2,1,501,0.0735093676596
additive,linear,0.8,0.15,2.5,3.125,2,2,355,0.038246316704
additive,linear,0.8,0.15,2.5,3.125,2,3,251,0.0480692871146
additive,linear,0.8,0.15,2.5,3.125,2,4,177,0.053859379179
additive,linear,0.8,0.15,2.5,3.125,2,5,125,0.0553478473309
additive,linear,0.8,0.15,2.5,3.125,2,6,89,0.0621661318318
additive,linear,0.8,0.15,2.5,3.125,2,7,63,0.0747754718166
additive,linear,0.8,0.15,2.5,3.125,2,8,45,0.0882509497128
additive,linear,0.8,0.15,2.5,3.125,2,9,31,0.124571907866
additive,robust,0.8,0.15,2.5,3.125,2,1,501,0.0672888200712
additive,robust,0.8,0.15,2.5,3.125,2,2,355,0.0252392730633
additive,robust,0.8,0.15,2.5,3.125,2,3,251,0.0334676893534
additive,robust,0.8,0.15,2.5,3.125,2,4,177,0.0375884325892
additive,robust,0.8,0.15,2.5,3.125,2,5,125,0.039050440294
additive,robust,0.8,0.15,2.5,3.125,2,6,89,0.0474516222594
additive,robust,0.8,0.15,2.5,3.125,2,7,63,0.0548368321212
additive,robust,0.8,0.15,2.5,3.125,2,8,45,0.0595185402802
additive,robust,0.8,0.15,2.5,3.125,2,9,31,0.0830442503476
additive,linear,0.8,0.15,3,3.75,0,1,501,0.0871832691524
additive,linear,0.8,0.15,3,3.75,0,2,355,0.0639937175796
additive,linear,0.8,0.15,3,3.75,0,3,251,0.0646816617085
additive,linear,0.8,0.15,3,3.75,0,4,177,0.0610106311015
additive,linear,0.8,0.15,3,3.75,0,5,125,0.0757646531701
additive,linear,0.8,0.15,3,3.75,0,6,89,0.0829859088359
additive,linear,0.8,0.15,3,3.75,0,7,63,0.0885732551364
additive,linear,0.8,0.15,3,3.75,0,8,45,0.110266875647
additive,linear,0.8,0.15,3,3.75,0,9,31,0.146278513157
additive,robust,0.8,0.15,3,3.75,0,1,501,0.0389858224998
additive,robust,0.8,0.15,3,3.75,0,2,355,0.0343725261667
additive,robust,0.8,0.15,3,3.75,0,3,251,0.0387814851845
additive,robust,0.8,0.15,3,3.75,0,4,177,0.0353456794926
additive,robust,0.8,0.15,3,3.75,0,5,125,0.0454162929336
additive,robust,0.8,0.15,3,3.75,0,6,89,0.05529489933
additive,robust,0.8,0.15,3,3.75,0,7,63,0.0593832015594
additive,robust,0.8,0.15,3,3.75,0,8,45,0.0695975535132
additive,robust,0.8,0.15,3,3.75,0,9,31,0.0919129882689
additive,linear,0.8,0.15,3,3.75,1,1,501,0.0580912819965
additive,linear,0.8,0.15,3,3.75,1,2,355,0.0518520256909
additive,linear,0.8,0.15,3,3.75,1,3,251,0.0557292380775
additive,linear,0.8,0.15,3,3.75,1,4,177,0.0654741093443
additive,linear,0.8,0.15,3,3.75,1,5,125,0.0813483939924
additive,linear,0.8,0.15,3,3.75,1,6,89,0.0850107299906
additive,linear,0.8,0.15,3,3.75,1,7,63,0.0960661834847
additive,linear,0.8,0.15,3,3.75,1,8,45,0.107458130538
additive,linear,0.8,0.15,3,3.75,1,9,31,0.136138976093
additive,robust,0.8,0.15,3,3.75,1,1,501,0.0393167749993
additive,robust,0.8,0.15,3,3.75,1,2,355,0.0254632220735
additive,robust,0.8,0.15,3,3.75,1,3,251,0.031492512095
additive,robust,0.8,0.15,3,3.75,1,4,177,0.0380899940906
additive,robust,0.8,0.15,3,3.75,1,5,125,0.0464751783958
additive,robust,0.8,0.15,3,3.75,1,6,89,0.0522636718514
additive,robust,0.8,0.15,3,3.75,1,7,63,0.0613937553406
additive,robust,0.8,0.15,3,3.75,1,8,45,0.0721247751526
additive,robust,0.8,0.15,3,3.75,1,9,31,0.0901932619795
additive,linear,0.8,0.15,3,3.75,2,1,501,0.0767942673715
additive,linear,0.8,0.15,3,3.75,2,2,355,0.0443756959162
additive,linear,0.8,0.15,3,3.75,2,3,251,0.0559903140025
additive,linear,0.8,0.15,3,3.75,2,4,177,0.0626433884372
additive,linear,0.8,0.15,3,3.75,2,5,125,0.064435612169
additive,linear,0.8,0.15,3,3.75,2,6,89,0.0705857039439
additive,linear,0.8,0.15,3,3.75,2,7,63,0.0848278131471
additive,linear,0.8,0.15,3,3.75,2,8,45,0.102520796855
additive,linear,0.8,0.15,3,3.75,2,9,31,0.144840219374
additive,robust,0.8,0.15,3,3.75,2,1,501,0.0692134402245
additive,robust,0.8,0.15,3,3.75,2,2,355,0.026884750706
additive,robust,0.8,0.15,3,3.75,2,3,251,0.0354703712051
additive,robust,0.8,0.15,3,3.75,2,4,177,0.0393296677149
additive,robust,0.8,0.15,3,3.75,2,5,125,0.040590135474
additive,robust,0.8,0.15,3,3.75,2,6,89,0.0488976576426
additive,robust,0.8,0.15,3,3.75,2,7,63,0.0563606938712
additive,robust,0.8,0.15,3,3.75,2,8,45,0.0617724514042
additive,robust,0.8,0.15,3,3.75,2,9,31,0.0870130681987
additive,linear,0.8,0.2,1,1.25,0,1,501,0.0469307185411
additive,linear,0.8,0.2,1,1.25,0,2,355,0.0331686932806
additive,linear,0.8,0.2,1,1.25,0,3,251,0.0330113952407
additive,linear,0.8,0.2,1,1.25,0,4,177,0.0329604897252
additive,linear,0.8,0.2,1,1.25,0,5,125,0.0471175377711
additive,linear,0.8,0.2,1,1.25,0,6,89,0.0555063729694
additive,linear,0.8,0.2,1,1.25,0,7,63,0.0554496025529
additive,linear,0.8,0.2,1,1.25,0,8,45,0.0609462366592
additive,linear,0.8,0.2,1,1.25,0,9,31,0.0783088045822
additive,robust,0.8,0.2,1,1.25,0,1,501,0.0396069888607
additive,robust,0.8,0.2,1,1.25,0,2,355,0.0275337020695
additive,robust,0.8,0.2,1,1.25,0,3,251,0.0328120353725
additive,robust,0.8,0.2,1,1.25,0,4,177,0.0320697747305
additive,robust,0.8,0.2,1,1.25,0,5,125,0.0414492457172
additive,robust,0.8,0.2,1,1.25,0,6,89,0.0494001661076
additive,robust,0.8,0.2,1,1.25,0,7,63,0.0505697513074
additive,robust,0.8,0.2,1,1.25,0,8,45,0.0562134267288
additive,robust,0.8,0.2,1,1.25,0,9,31,0.0728020073539
additive,linear,0.8,0.2,1,1.25,1,1,501,0.0294559584312
additive,linear,0.8,0.2,1,1.25,1,2,355,0.0265376473952
additive,linear,0.8,0.2,1,1.25,1,3,251,0.0345360239162
additive,linear,0.8,0.2,1,1.25,1,4,177,0.0377504902306
additive,linear,0.8,0.2,1,1.25,1,5,125,0.0432874005991
additive,linear,0.8,0.2,1,1.25,1,6,89,0.0464879854054
additive,linear,0.8,0.2,1,1.25,1,7,63,0.0543876367838
additive,linear,0.8,0.2,1,1.25,1,8,45,0.065600334067
additive,linear,0.8,0.2,1,1.25,1,9,31,0.0796989158619
additive,robust,0.8,0.2,1,1.25,1,1,501,0.0318792729727
additive,robust,0.8,0.2,1,1.25,1,2,355,0.0247018525854
additive,robust,0.8,0.2,1,1.25,1,3,251,0.0333337939948
additive,robust,0.8,0.2,1,1.25,1,4,177,0.0356048332664
additive,robust,0.8,0.2,1,1.25,1,5,125,0.0407972259732
additive,robust,0.8,0.2,1,1.25,1,6,89,0.0444951566863
additive,robust,0.8,0.2,1,1.25,1,7,63,0.0518371823018
additive,robust,0.8,0.2,1,1.25,1,8,45,0.0617078568055
additive,robust,0.8,0.2,1,1.25,1,9,31,0.0742827970413
additive,linear,0.8,0.2,1,1.25,2,1,501,0.0814037265383
additive,linear,0.8,0.2,1,1.25,2,2,355,0.0254876488114
additive,linear,0.8,0.2,1,1.25,2,3,251,0.027653571881
additive,linear,0.8,0.2,1,1.25,2,4,177,0.0289396549113
additive,linear,0.8,0.2,1,1.25,2,5,125,0.032055435997
additive,linear,0.8,0.2,1,1.25,2,6,89,0.04309290308
additive,linear,0.8,0.2,1,1.25,2,7,63,0.0539972022799
additive,linear,0.8,0.2,1,1.25,2,8,45,0.0572633132086
additive,linear,0.8,0.2,1,1.25,2,9,31,0.0745771426836
additive,robust,0.8,0.2,1,1.25,2,1,501,0.0738948433603
additive,robust,0.8,0.2,1,1.25,2,2,355,0.0229277377616
additive,robust,0.8,0.2,1,1.25,2,3,251,0.0261407560484
additive,robust,0.8,0.2,1,1.25,2,4,177,0.0282503667017
additive,robust,0.8,0.2,1,1.25,2,5,125,0.0299271248598
additive,robust,0.8,0.2,1,1.25,2,6,89,0.0407505591111
additive,robust,0.8,0.2,1,1.25,2,7,63,0.0507245045725
additive,robust,0.8,0.2,1,1.25,2,8,45,0.0531380708264
additive,robust,0.8,0.2,1,1.25,2,9,31,0.0686527024267
additive,linear,0.8,0.2,1.5,1.875,0,1,501,0.057566609735
additive,linear,0.8,0.2,1.5,1.875,0,2,355,0.0426108069469
additive,linear,0.8,0.2,1.5,1.875,0,3,251,0.0402774296546
additive,linear,0.8,0.2,1.5,1.875,0,4,177,0.0398018042755
additive,linear,0.8,0.2,1.5,1.875,0,5,125,0.0565863887754
additive,linear,0.8,0.2,1.5,1.875,0,6,89,0.0657245505951
additive,linear,0.8,0.2,1.5,1.875,0,7,63,0.0663726914302
additive,linear,0.8,0.2,1.5,1.875,0,8,45,0.0739604697065
additive,linear,0.8,0.2,1.5,1.875,0,9,31,0.0951518734773
additive,robust,0.8,0.2,1.5,1.875,0,1,501,0.0396145513929
additive,robust,0.8,0.2,1.5,1.875,0,2,355,0.0306469712064
additive,robust,0.8,0.2,1.5,1.875,0,3,251,0.0357386204734
additive,robust,0.8,0.2,1.5,1.875,0,4,177,0.0342575600551
additive,robust,0.8,0.2,1.5,1.875,0,5,125,0.044425921555
additive,robust,0.8,0.2,1.5,1.875,0,6,89,0.0522334228001
additive,robust,0.8,0.2,1.5,1.875,0,7,63,0.0539243484134
additive,robust,0.8,0.2,1.5,1.875,0,8,45,0.0611818752425
additive,robust,0.8,0.2,1.5,1.875,0,9,31,0.0802757528677
additive,linear,0.8,0.2,1.5,1.875,1,1,501,0.0379449770584
additive,linear,0.8,0.2,1.5,1.875,1,2,355,0.0333034425663
additive,linear,0.8,0.2,1.5,1.875,1,3,251,0.0424535010152
additive,linear,0.8,0.2,1.5,1.875,1,4,177,0.0464432209955
additive,linear,0.8,0.2,1.5,1.875,1,5,125,0.0542232491637
additive,linear,0.8,0.2,1.5,1.875,1,6,89,0.0586432460535
additive,linear,0.8,0.2,1.5,1.875,1,7,63,0.0683172909752
additive,linear,0.8,0.2,1.5,1.875,1,8,45,0.0812881709509
additive,linear,0.8,0.2,1.5,1.875,1,9,31,0.0997745532314
additive,robust,0.8,0.2,1.5,1.875,1,1,501,0.0372550721185
additive,robust,0.8,0.2,1.5,1.875,1,2,355,0.0277708588717
additive,robust,0.8,0.2,1.5,1.875,1,3,251,0.0379916094089
additive,robust,0.8,0.2,1.5,1.875,1,4,177,0.0401921627252
additive,robust,0.8,0.2,1.5,1.875,1,5,125,0.0460493521554
additive,robust,0.8,0.2,1.5,1.875,1,6,89,0.0501258577494
additive,robust,0.8,0.2,1.5,1.875,1,7,63,0.057706428498
additive,robust,0.8,0.2,1.5,1.875,1,8,45,0.069037922424
additive,robust,0.8,0.2,1.5,1.875,1,9,31,0.0845696511271
additive,linear,0.8,0.2,1.5,1.875,2,1,501,0.0906735629144
additive,linear,0.8,0.2,1.5,1.875,2,2,355,0.0323736266012
additive,linear,0.8,0.2,1.5,1.875,2,3,251,0.0354690358481
additive,linear,0.8,0.2,1.5,1.875,2,4,177,0.036810685408
additive,linear,0.8,0.2,1.5,1.875,2,5,125,0.0413643376437
additive,linear,0.8,0.2,1.5,1.875,2,6,89,0.050996894897
additive,linear,0.8,0.2,1.5,1.875,2,7,63,0.0634255406327
additive,linear,0.8,0.2,1.5,1.875,2,8,45,0.0700367008895
additive,linear,0.8,0.2,1.5,1.875,2,9,31,0.0933009419643
additive,robust,0.8,0.2,1.5,1.875,2,1,501,0.0785785290623
additive,robust,0.8,0.2,1.5,1.875,2,2,355,0.0252456408609
additive,robust,0.8,0.2,1.5,1.875,2,3,251,0.0295415805784
additive,robust,0.8,0.2,1.5,1.875,2,4,177,0.0320632371558
additive,robust,0.8,0.2,1.5,1.875,2,5,125,0.033917097049
additive,robust,0.8,0.2,1.5,1.875,2,6,89,0.0439596085615
additive,robust,0.8,0.2,1.5,1.875,2,7,63,0.054024791478
additive,robust,0.8,0.2,1.5,1.875,2,8,45,0.0575761806365
additive,robust,0.8,0.2,1.5,1.875,2,9,31,0.0769263783395
additive,linear,0.8,0.2,2,2.5,0,1,501,0.0704820425172
additive,linear,0.8,0.2,2,2.5,0,2,355,0.0529965286216
additive,linear,0.8,0.2,2,2.5,0,3,251,0.0483181066721
additive,linear,0.8,0.2,2,2.5,0,4,177,0.0476975862358
additive,linear,0.8,0.2,2,2.5,0,5,125,0.0669698500841
additive,linear,0.8,0.2,2,2.5,0,6,89,0.0770945839161
additive,linear,0.8,0.2,2,2.5,0,7,63,0.0789528953572
additive,linear,0.8,0.2,2,2.5,0,8,45,0.0890116636307
additive,linear,0.8,0.2,2,2.5,0,9,31,0.11467879388
additive,robust,0.8,0.2,2,2.5,0,1,501,0.0404450469862
additive,robust,0.8,0.2,2,2.5,0,2,355,0.0332656426238
additive,robust,0.8,0.2,2,2.5,0,3,251,0.0376250682428
additive,robust,0.8,0.2,2,2.5,0,4,177,0.035607911894
additive,robust,0.8,0.2,2,2.5,0,5,125,0.0466227226572
additive,robust,0.8,0.2,2,2.5,0,6,89,0.0544125090428
additive,robust,0.8,0.2,2,2.5,0,7,63,0.0566067599666
additive,robust,0.8,0.2,2,2.5,0,8,45,0.065370590805
additive,robust,0.8,0.2,2,2.5,0,9,31,0.086848306906
additive,linear,0.8,0.2,2,2.5,1,1,501,0.0486935274221
additive,linear,0.8,0.2,2,2.5,1,2,355,0.0415033295198
additive,linear,0.8,0.2,2,2.5,1,3,251,0.0513657675531
additive,linear,0.8,0.2,2,2.5,1,4,177,0.0561515120827
additive,linear,0.8,0.2,2,2.5,1,5,125,0.066193120313
additive,linear,0.8,0.2,2,2.5,1,6,89,0.0722842177806
additive,linear,0.8,0.2,2,2.5,1,7,63,0.0844928186465
additive,linear,0.8,0.2,2,2.5,1,8,45,0.0991827829319
additive,linear,0.8,0.2,2,2.5,1,9,31,0.122235614377
additive,robust,0.8,0.2,2,2.5,1,1,501,0.041884110668
additive,robust,0.8,0.2,2,2.5,1,2,355,0.0304164005579
additive,robust,0.8,0.2,2,2.5,1,3,251,0.041559840646
additive,robust,0.8,0.2,2,2.5,1,4,177,0.0437328996532
additive,robust,0.8,0.2,2,2.5,1,5,125,0.0497468576521
additive,robust,0.8,0.2,2,2.5,1,6,89,0.0541904485601
additive,robust,0.8,0.2,2,2.5,1,7,63,0.062322849502
additive,robust,0.8,0.2,2,2.5,1,8,45,0.0749746948093
additive,robust,0.8,0.2,2,2.5,1,9,31,0.0933068645729
additive,linear,0.8,0.2,2,2.5,2,1,501,0.100988993321
additive,linear,0.8,0.2,2,2.5,2,2,355,0.0398856126904
additive,linear,0.8,0.2,2,2.5,2,3,251,0.0442536304011
additive,linear,0.8,0.2,2,2.5,2,4,177,0.0460967782849
additive,linear,0.8,0.2,2,2.5,2,5,125,0.0522591151555
additive,linear,0.8,0.2,2,2.5,2,6,89,0.0609037218993
additive,linear,0.8,0.2,2,2.5,2,7,63,0.0751662389201
additive,linear,0.8,0.2,2,2.5,2,8,45,0.0856586811944
additive,linear,0.8,0.2,2,2.5,2,9,31,0.114895783398
additive,robust,0.8,0.2,2,2.5,2,1,501,0.0828307005442
additive,robust,0.8,0.2,2,2.5,2,2,355,0.0272334894834
additive,robust,0.8,0.2,2,2.5,2,3,251,0.0322455310144
additive,robust,0.8,0.2,2,2.5,2,4,177,0.0351422440396
additive,robust,0.8,0.2,2,2.5,2,5,125,0.0372210601279
additive,robust,0.8,0.2,2,2.5,2,6,89,0.0468563744354
additive,robust,0.8,0.2,2,2.5,2,7,63,0.0570219350201
additive,robust,0.8,0.2,2,2.5,2,8,45,0.061682829337
additive,robust,0.8,0.2,2,2.5,2,9,31,0.084408949072
additive,linear,0.8,0.2,2.5,3.125,0,1,501,0.0846398465609
additive,linear,0.8,0.2,2.5,3.125,0,2,355,0.0638671726771
additive,linear,0.8,0.2,2.5,3.125,0,3,251,0.0568054266255
additive,linear,0.8,0.2,2.5,3.125,0,4,177,0.0562051795685
additive,linear,0.8,0.2,2.5,3.125,0,5,125,0.077903059263
additive,linear,0.8,0.2,2.5,3.125,0,6,89,0.089176972336
additive,linear,0.8,0.2,2.5,3.125,0,7,63,0.0925166740436
additive,linear,0.8,0.2,2.5,3.125,0,8,45,0.105229365256
additive,linear,0.8,0.2,2.5,3.125,0,9,31,0.135736174595
additive,robust,0.8,0.2,2.5,3.125,0,1,501,0.0421732704879
additive,robust,0.8,0.2,2.5,3.125,0,2,355,0.0353632221094
additive,robust,0.8,0.2,2.5,3.125,0,3,251,0.0387742786774
additive,robust,0.8,0.2,2.5,3.125,0,4,177,0.0363282673328
additive,robust,0.8,0.2,2.5,3.125,0,5,125,0.0481050954332
additive,robust,0.8,0.2,2.5,3.125,0,6,89,0.0560029326764
additive,robust,0.8,0.2,2.5,3.125,0,7,63,0.0586366778067
additive,robust,0.8,0.2,2.5,3.125,0,8,45,0.0687380910636
additive,robust,0.8,0.2,2.5,3.125,0,9,31,0.0923096551178
additive,linear,0.8,0.2,2.5,3.125,1,1,501,0.0605092428776
additive,linear,0.8,0.2,2.5,3.125,1,2,355,0.0504427195209
additive,linear,0.8,0.2,2.5,3.125,1,3,251,0.060837192009
additive,linear,0.8,0.2,2.5,3.125,1,4,177,0.0664316047591
additive,linear,0.8,0.2,2.5,3.125,1,5,125,0.0787267701061
additive,linear,0.8,0.2,2.5,3.125,1,6,89,0.0867125497518
additive,linear,0.8,0.2,2.5,3.125,1,7,63,0.101849730018
additive,linear,0.8,0.2,2.5,3.125,1,8,45,0.118286841662
additive,linear,0.8,0.2,2.5,3.125,1,9,31,0.145985167186
additive,robust,0.8,0.2,2.5,3.125,1,1,501,0.0451099562529
additive,robust,0.8,0.2,2.5,3.125,1,2,355,0.0325464817623
additive,robust,0.8,0.2,2.5,3.125,1,3,251,0.0442144920396
additive,robust,0.8,0.2,2.5,3.125,1,4,177,0.0463292146117
additive,robust,0.8,0.2,2.5,3.125,1,5,125,0.0523218428112
additive,robust,0.8,0.2,2.5,3.125,1,6,89,0.057152493511
additive,robust,0.8,0.2,2.5,3.125,1,7,63,0.0659207352656
additive,robust,0.8,0.2,2.5,3.125,1,8,45,0.0796562669943
additive,robust,0.8,0.2,2.5,3.125,1,9,31,0.100428262506
additive,linear,0.8,0.2,2.5,3.125,2,1,501,0.11206164364
additive,linear,0.8,0.2,2.5,3.125,2,2,355,0.0477289371667
additive,linear,0.8,0.2,2.5,3.125,2,3,251,0.0535323634526
additive,linear,0.8,0.2,2.5,3.125,2,4,177,0.0560995797713
additive,linear,0.8,0.2,2.5,3.125,2,5,125,0.0639341148478
additive,linear,0.8,0.2,2.5,3.125,2,6,89,0.0719912387171
additive,linear,0.8,0.2,2.5,3.125,2,7,63,0.0883017024785
additive,linear,0.8,0.2,2.5,3.125,2,8,45,0.102839183277
additive,linear,0.8,0.2,2.5,3.125,2,9,31,0.138020563775
additive,robust,0.8,0.2,2.5,3.125,2,1,501,0.086540366894
additive,robust,0.8,0.2,2.5,3.125,2,2,355,0.0290350808546
additive,robust,0.8,0.2,2.5,3.125,2,3,251,0.034623475067
additive,robust,0.8,0.2,2.5,3.125,2,4,177,0.0376603996711
additive,robust,0.8,0.2,2.5,3.125,2,5,125,0.0397729643072
additive,robust,0.8,0.2,2.5,3.125,2,6,89,0.0492199818821
additive,robust,0.8,0.2,2.5,3.125,2,7,63,0.059524260792
additive,robust,0.8,0.2,2.5,3.125,2,8,45,0.0651223142309
additive,robust,0.8,0.2,2.5,3.125,2,9,31,0.0907036939273
additive,linear,0.8,0.2,3,3.75,0,1,501,0.0995111575741
additive,linear,0.8,0.2,3,3.75,0,2,355,0.0750122121268
additive,linear,0.8,0.2,3,3.75,0,3,251,0.0655661690568
additive,linear,0.8,0.2,3,3.75,0,4,177,0.0650851062564
additive,linear,0.8,0.2,3,3.75,0,5,125,0.0891840617004
additive,linear,0.8,0.2,3,3.75,0,6,89,0.101718184846
additive,linear,0.8,0.2,3,3.75,0,7,63,0.106689549817
additive,linear,0.8,0.2,3,3.75,0,8,45,0.12214982697
additive,linear,0.8,0.2,3,3.75,0,9,31,0.157712171408
additive,robust,0.8,0.2,3,3.75,0,1,501,0.0444932149851
additive,robust,0.8,0.2,3,3.75,0,2,355,0.0370263167172
additive,robust,0.8,0.2,3,3.75,0,3,251,0.0394726367385
additive,robust,0.8,0.2,3,3.75,0,4,177,0.0366825870481
additive,robust,0.8,0.2,3,3.75,0,5,125,0.0490940560177
additive,robust,0.8,0.2,3,3.75,0,6,89,0.0571806159713
additive,robust,0.8,0.2,3,3.75,0,7,63,0.0602007964551
additive,robust,0.8,0.2,3,3.75,0,8,45,0.0714642895982
additive,robust,0.8,0.2,3,3.75,0,9,31,0.0967968623886
additive,linear,0.8,0.2,3,3.75,1,1,501,0.072874878157
additive,linear,0.8,0.2,3,3.75,1,2,355,0.0597908359289
additive,linear,0.8,0.2,3,3.75,1,3,251,0.070643225536
additive,linear,0.8,0.2,3,3.75,1,4,177,0.0770549815489
additive,linear,0.8,0.2,3,3.75,1,5,125,0.0915930467535
additive,linear,0.8,0.2,3,3.75,1,6,89,0.101593330197
additive,linear,0.8,0.2,3,3.75,1,7,63,0.119875959025
additive,linear,0.8,0.2,3,3.75,1,8,45,0.138099327216
additive,linear,0.8,0.2,3,3.75,1,9,31,0.170485578044
additive,robust,0.8,0.2,3,3.75,1,1,501,0.0469858604501
additive,robust,0.8,0.2,3,3.75,1,2,355,0.0341819180213
additive,robust,0.8,0.2,3,3.75,1,3,251,0.0461867986549
additive,robust,0.8,0.2,3,3.75,1,4,177,0.048196641928
additive,robust,0.8,0.2,3,3.75,1,5,125,0.0541341493854
additive,robust,0.8,0.2,3,3.75,1,6,89,0.0593884013903
additive,robust,0.8,0.2,3,3.75,1,7,63,0.0687571411331
additive,robust,0.8,0.2,3,3.75,1,8,45,0.0833565862803
additive,robust,0.8,0.2,3,3.75,1,9,31,0.106333144941
additive,linear,0.8,0.2,3,3.75,2,1,501,0.123688320475
additive,linear,0.8,0.2,3,3.75,2,2,355,0.0557639644342
additive,linear,0.8,0.2,3,3.75,2,3,251,0.063087581214
additive,linear,0.8,0.2,3,3.75,2,4,177,0.0664964375513
additive,linear,0.8,0.2,3,3.75,2,5,125,0.0760307582646
additive,linear,0.8,0.2,3,3.75,2,6,89,0.0837920558384
additive,linear,0.8,0.2,3,3.75,2,7,63,0.102296044724
additive,linear,0.8,0.2,3,3.75,2,8,45,0.120915686868
additive,linear,0.8,0.2,3,3.75,2,9,31,0.162021513131
additive,robust,0.8,0.2,3,3.75,2,1,501,0.089621351528
additive,robust,0.8,0.2,3,3.75,2,2,355,0.0307130374874
additive,robust,0.8,0.2,3,3.75,2,3,251,0.0368156899611
additive,robust,0.8,0.2,3,3.75,2,4,177,0.0397825604378
additive,robust,0.8,0.2,3,3.75,2,5,125,0.0417166756149
additive,robust,0.8,0.2,3,3.75,2,6,89,0.051035945555
additive,robust,0.8,0.2,3,3.75,2,7,63,0.0615138785467
additive,robust,0.8,0.2,3,3.75,2,8,45,0.0679238459215
additive,robust,0.8,0.2,3,3.75,2,9,31,0.0957737008304
additive,linear,0.8,0.25,1,1.25,0,1,501,0.0407769433326
additive,linear,0.8,0.25,1,1.25,0,2,355,0.0306774186397
additive,linear,0.8,0.25,1,1.25,0,3,251,0.0329557785522
additive,linear,0.8,0.25,1,1.25,0,4,177,0.0369911999388
additive,linear,0.8,0.25,1,1.25,0,5,125,0.049581539262
additive,linear,0.8,0.25,1,1.25,0,6,89,0.0570671713621
additive,linear,0.8,0.25,1,1.25,0,7,63,0.059358239792
additive,linear,0.8,0.25,1,1.25,0,8,45,0.0663066175223
additive,linear,0.8,0.25,1,1.25,0,9,31,0.0857398855257
additive,robust,0.8,0.25,1,1.25,0,1,501,0.032573498396
additive,robust,0.8,0.25,1,1.25,0,2,355,0.025262276059
additive,robust,0.8,0.25,1,1.25,0,3,251,0.0321422795371
additive,robust,0.8,0.25,1,1.25,0,4,177,0.0336858902141
additive,robust,0.8,0.25,1,1.25,0,5,125,0.0428378519969
additive,robust,0.8,0.25,1,1.25,0,6,89,0.0514084751969
additive,robust,0.8,0.25,1,1.25,0,7,63,0.0548254403578
additive,robust,0.8,0.25,1,1.25,0,8,45,0.0618583217293
additive,robust,0.8,0.25,1,1.25,0,9,31,0.0798729162041
additive,linear,0.8,0.25,1,1.25,1,1,501,0.0361431491429
additive,linear,0.8,0.25,1,1.25,1,2,355,0.029165750351
additive,linear,0.8,0.25,1,1.25,1,3,251,0.0355177395994
additive,linear,0.8,0.25,1,1.25,1,4,177,0.0375138120793
additive,linear,0.8,0.25,1,1.25,1,5,125,0.0432641487808
additive,linear,0.8,0.25,1,1.25,1,6,89,0.0488896131411
additive,linear,0.8,0.25,1,1.25,1,7,63,0.0578812106228
additive,linear,0.8,0.25,1,1.25,1,8,45,0.0679725574072
additive,linear,0.8,0.25,1,1.25,1,9,31,0.085406407391
additive,robust,0.8,0.25,1,1.25,1,1,501,0.0278426326675
additive,robust,0.8,0.25,1,1.25,1,2,355,0.0243679396414
additive,robust,0.8,0.25,1,1.25,1,3,251,0.0334331139376
additive,robust,0.8,0.25,1,1.25,1,4,177,0.0353448944636
additive,robust,0.8,0.25,1,1.25,1,5,125,0.0407497734577
additive,robust,0.8,0.25,1,1.25,1,6,89,0.0453291718404
additive,robust,0.8,0.25,1,1.25,1,7,63,0.0534940817751
additive,robust,0.8,0.25,1,1.25,1,8,45,0.0632070801927
additive,robust,0.8,0.25,1,1.25,1,9,31,0.0766862631991
additive,linear,0.8,0.25,1,1.25,2,1,501,0.075038208795
additive,linear,0.8,0.25,1,1.25,2,2,355,0.027114022824
additive,linear,0.8,0.25,1,1.25,2,3,251,0.0255748589053
additive,linear,0.8,0.25,1,1.25,2,4,177,0.0300850269769
additive,linear,0.8,0.25,1,1.25,2,5,125,0.0410449325772
additive,linear,0.8,0.25,1,1.25,2,6,89,0.0517043154494
additive,linear,0.8,0.25,1,1.25,2,7,63,0.0590414892964
additive,linear,0.8,0.25,1,1.25,2,8,45,0.0618081285121
additive,linear,0.8,0.25,1,1.25,2,9,31,0.0796942207567
additive,robust,0.8,0.25,1,1.25,2,1,501,0.0685158234737
additive,robust,0.8,0.25,1,1.25,2,2,355,0.0240492936234
additive,robust,0.8,0.25,1,1.25,2,3,251,0.0240915729307
additive,robust,0.8,0.25,1,1.25,2,4,177,0.028909681968
additive,robust,0.8,0.25,1,1.25,2,5,125,0.0374856946957
additive,robust,0.8,0.25,1,1.25,2,6,89,0.0482329554009
additive,robust,0.8,0.25,1,1.25,2,7,63,0.0546976114651
