t,clean,contaminated,additive_observation,clean_linear_1,additive_linear_1,clean_robust_1,additive_robust_1,masked_observation,masked_linear_1,masked_robust_1
0.018018018018,-0.103174390788,0,-0.721794193279,0.0615866837552,-0.0192440517217,0.0600651099468,-0.0279758687995,-0.721794193279,-0.0140500953671,-0.032299157047
0.019019019019,-0.120323681285,0,0.107295888148,0.0645560439551,-0.0165373802292,0.0630750263485,-0.0251120147918,0.107295888148,-0.0117945116758,-0.0297326321542
0.02002002002,-0.134335696776,0,-1.18622276229,0.0675536367396,-0.0138291247793,0.0661143980163,-0.0222525351944,-1.18622276229,-0.00954008580483,-0.0271727528507
0.021021021021,-0.145697114062,1,3.98843208799,0.0705808735713,-0.0109947123076,0.0691847212097,-0.0192627618801,4.13412920205,-0.00716231031029,-0.02448492653
0.022022022022,-0.15679491893,0,1.21605473567,0.0736389011848,-0.00853036639182,0.0722871952658,-0.0164409248095,1.21605473567,-0.00517146120176,-0.0219665450459
0.023023023023,-0.166524439077,1,-0.208058881935,0.0767288325899,-0.00617013269938,0.07542286857,-0.0137335019964,-0.0415344428579,-0.00328765712463,-0.0195645457745
0.024024024024,-0.17150510827,0,-0.905812287149,0.0798516437141,-0.00377745858886,0.0785927733502,-0.0109938433686,-0.905812287149,-0.00139039144493,-0.0171523298005
0.025025025025,-0.173285009847,0,-0.188697962591,0.0830078515924,-0.00128541950677,0.0817974535364,-0.00814824708033,-0.188697962591,0.000603227603282,-0.0146364496493
0.026026026026,-0.169463553856,1,-2.73558437903,0.0861976651785,0.00123701980841,0.0850370352101,-0.0052727044445,-2.56612082517,0.00262421627572,-0.0120931490621
0.027027027027,-0.159685617543,0,0.0271843074007,0.0894207566487,0.00403433154599,0.0883111837447,-0.00221504769788,0.0271843074007,0.0049008110543,-0.00937130075677
0.028028028028,-0.146025520815,0,-0.275877521181,0.0926762285559,0.00684117603635,0.0916190570171,0.000846380020953,-0.275877521181,0.00718400330175,-0.00664791251614
0.029029029029,-0.128615844446,0,0.363069570924,0.0959628137478,0.00968656590652,0.0949592533315,0.0039472978991,0.363069570924,0.00950283564287,-0.00388732706353
0.03003003003,-0.109230779287,0,-0.244672197587,0.099278888397,0.0125091176325,0.0983300943009,0.00701305546391,-0.244672197587,0.0117959245537,-0.00116409955883
0.031031031031,-0.0890284555534,0,0.553405200428,0.102622642367,0.0153671302751,0.101729792751,0.0101148418303,0.553405200428,0.0141215690948,0.00159289959221
0.032032032032,-0.0682083183021,0,-0.104288805492,0.105992190359,0.0181840742838,0.105156369623,0.0131608683545,-0.104288805492,0.016403239716,0.00429200609705
0.033033033033,-0.0435090924473,0,-0.188932274347,0.109385590481,0.0210232714392,0.108607784097,0.0162271102329,-0.188932274347,0.0187042581977,0.00700905001314
0.034034034034,-0.0177949157094,0,-0.284318213906,0.112800530153,0.023893073095,0.112081632345,0.0193239336914,-0.284318213906,0.0210329872455,0.00975435847173
0.035035035035,0.0101787354272,0,0.0465810126407,0.116234599971,0.0268028325227,0.115575499661,0.02246266722,0.0465810126407,0.0233988004862,0.0125393307995
0.036036036036,0.0370994929761,0,0.366242662315,0.119685172836,0.0297207598977,0.119086593718,0.0256047306811,0.366242662315,0.0257698883276,0.0153253297988
0.037037037037,0.0631898824523,0,-0.0147384295955,0.123149720751,0.0326161571244,0.122612274183,0.028713187788,-0.0147384295955,0.0281155239028,0.018075420048
0.038038038038,0.0867568354079,1,-1.52069347282,0.126625792875,0.0355258266817,0.126149976501,0.031832888889,-1.60745030823,0.0304725096907,0.0208344145473
0.039039039039,0.106527218982,0,0.44410994545,0.130111177629,0.0385944121888,0.129697466994,0.0351011254636,0.44410994545,0.0329938179002,0.0237445444601
0.04004004004,0.12345125627,0,0.254705427771,0.13360402466,0.0416331904736,0.1332527566,0.0383271621635,0.254705427771,0.035482399477,0.0266102514876
0.041041041041,0.136870129431,0,0.019763678581,0.137102753482,0.0446603404969,0.136814178325,0.0415328036787,0.019763678581,0.03795643609,0.0294531656776
0.042042042042,0.148313310803,0,-0.447987666011,0.140606116279,0.0476986582084,0.140380403728,0.0447460421354,-0.447987666011,0.040438725347,0.0323013172374
0.043043043043,0.155576309431,0,-0.485316061413,0.144113050098,0.0507939142979,0.143950377692,0.0480210128934,-0.485316061413,0.0429750214295,0.0352090146497
0.044044044044,0.161874634392,0,0.625478796009,0.147622887504,0.0539503599876,0.147523362999,0.0513622214793,0.625478796009,0.0455695573929,0.0381806254324
0.045045045045,0.165184507712,0,0.879237411214,0.151135046845,0.0570614999944,0.151098713566,0.0546434353811,0.879237411214,0.0481158379543,0.0410900224248
0.046046046046,0.163899414326,0,-0.940719217424,0.154649225345,0.0601031822455,0.154676078848,0.0578396186086,-0.940719217424,0.0505897110409,0.0439124728972
0.047047047047,0.162788258013,0,1.37194549657,0.158165552596,0.0632502626384,0.158255632785,0.0611461829115,1.37194549657,0.0531660325502,0.0468433005613
0.048048048048,0.160016951395,0,-0.0461372666987,0.161684132094,0.0662807100607,0.161837459512,0.0643286579043,-0.0461372666987,0.0556227717968,0.0496484903337
0.049049049049,0.158635353925,0,-0.272906447957,0.165205216535,0.0693297457863,0.165421762872,0.0675279850345,-0.272906447957,0.0580951553549,0.0524682168664
0.0500500500501,0.159989803628,0,0.0303846137762,0.168728914323,0.0724183565529,0.16900862969,0.0707706321393,0.0303846137762,0.0606041748351,0.0553288968392
0.0510510510511,0.162022232922,0,-0.91049950142,0.172255059589,0.0755175981456,0.172597898173,0.0740217074542,-0.91049950142,0.0631208936279,0.0581956588408
0.0520520520521,0.165555249167,1,-0.364111065076,0.175783409107,0.0787182756625,0.176189329956,0.0773805668758,-0.529666314243,0.0657361516337,0.0611684117482
0.0530530530531,0.171800800448,0,0.445439560601,0.179313562972,0.0819682735696,0.179782438176,0.0807937359406,0.445439560601,0.0684137536925,0.0642111328502
0.0540540540541,0.179971402033,0,-0.0771865356472,0.182844848322,0.0851898323956,0.183376506502,0.0841679602402,-0.0771865356472,0.0710600471561,0.0672125309046
0.0550550550551,0.191700499151,0,0.502006601397,0.186376395596,0.088432620665,0.18697061285,0.0875638161067,0.502006601397,0.0737247252427,0.0702332269378
0.0560560560561,0.206502779808,1,-0.87588209678,0.189906982718,0.0916404719164,0.190563529909,0.0909138446282,-1.08238487659,0.0763516461841,0.0732059799973
0.0570570570571,0.22391263588,0,0.891923876655,0.193435082841,0.094945558209,0.194153609779,0.0943680171381,0.891923876655,0.0790928061479,0.0762974478085
0.0580580580581,0.241309226789,1,-1.18064948047,0.196958910557,0.0981783829422,0.197738979663,0.0977361399543,-1.42195870726,0.0817589139216,0.0793008560124
0.0590590590591,0.259436896461,0,0.162450689561,0.200476675273,0.101538167493,0.201317748279,0.101231166824,0.162450689561,0.0845723858791,0.082444346906
0.0600600600601,0.27470279582,0,-0.33116285185,0.203986511485,0.104895314594,0.204888022889,0.104719148059,-0.33116285185,0.0873804916568,0.0855783308422
0.0610610610611,0.288208288523,0,0.0617686423391,0.207486825582,0.108296659338,0.208448120172,0.108257163824,0.0617686423391,0.0902301324322,0.0887599412576
0.0620620620621,0.302661985168,0,0.618586718127,0.210976192092,0.111704529757,0.211996532134,0.111800209781,0.618586718127,0.0930836699191,0.0919441375662
0.0630630630631,0.318842156934,0,0.776417337418,0.214453095355,0.115065318612,0.215531655285,0.115284682071,0.776417337418,0.0958874968796,0.0950673155531
0.0640640640641,0.339964475578,0,0.262965203007,0.217915856634,0.118363479905,0.219051794914,0.118693853921,0.262965203007,0.0986261021086,0.0981131224345
0.0650650650651,0.365448652019,0,0.598308009566,0.221362326577,0.121648026374,0.222554712323,0.122084529167,0.598308009566,0.101348533138,0.101137842921
0.0660660660661,0.391611782417,0,-0.564372195627,0.224789941767,0.124886786542,0.226037728892,0.12541884475,-0.564372195627,0.104022618491,0.104103737185
0.0670670670671,0.418156281895,0,-0.0403934815761,0.228196078764,0.128191417072,0.229498109475,0.128827658213,-0.0403934815761,0.10676001483,0.10714205999
0.0680680680681,0.440501310143,0,0.90533209022,0.231578082282,0.131511553392,0.232933172404,0.132253771037,0.90533209022,0.109510357584,0.110195205038
0.0690690690691,0.457010181356,1,0.945412146711,0.234933704341,0.134756075174,0.236340593466,0.135592109028,0.488401965355,0.112182559295,0.113158374115
0.0700700700701,0.469649263974,0,-0.300204557772,0.238261260649,0.137920764288,0.239718612946,0.138838482527,-0.300204557772,0.114816307326,0.116074612892
0.0710710710711,0.473953198762,0,0.674846501734,0.241559440931,0.141124446492,0.243065873105,0.142130598727,0.674846501734,0.117486568642,0.119034461127
0.0720720720721,0.475040831721,0,-0.590291674923,0.244827736824,0.144272820308,0.246381915179,0.145357251174,-0.590291674923,0.120099090514,0.121926578124
0.0730730730731,0.47419108114,0,1.18959015803,0.248065950153,0.147487121378,0.249666477619,0.148659399567,1.18959015803,0.122775143507,0.124892382838
0.0740740740741,0.474653339542,0,-0.14635526791,0.251274070163,0.150596166513,0.252919516202,0.151846838719,-0.14635526791,0.125343544435,0.12774192912
0.0750750750751,0.4786122685,0,0.10085755368,0.254451961819,0.153728057771,0.256140953486,0.155062146226,0.10085755368,0.127932404304,0.130617065852
0.0760760760761,0.487324479416,0,0.898151893525,0.257599156471,0.156859078449,0.259330294,0.158276822068,0.898151893525,0.130518015366,0.133489195984
0.0770770770771,0.502261846686,0,0.785064408079,0.260714731565,0.159912471785,0.262486561043,0.161402485062,0.785064408079,0.133023663325,0.136270443238
0.0780780780781,0.521653260205,0,-0.103745352718,0.263797169869,0.162898870483,0.265608260021,0.164450303938,-0.103745352718,0.135460058705,0.138971898549
0.0790790790791,0.544082498174,0,0.326866314645,0.266844530233,0.16590345871,0.268693423198,0.167520998032,0.326866314645,0.137912421028,0.141693918355
0.0800800800801,0.567016185644,0,1.42346603832,0.26985458448,0.1688848053,0.271739755682,0.170564380272,1.42346603832,0.140339319131,0.144386517615
0.0810810810811,0.587165515286,0,0.673365631845,0.272825061855,0.171737162427,0.274745023091,0.173474731829,0.673365631845,0.142635038133,0.146944820076
0.0820820820821,0.605564558207,0,-0.376730008688,0.275753965976,0.174532742607,0.277707215111,0.176318677462,-0.376730008688,0.144871856012,0.149434580313
0.0830830830831,0.620031708492,0,1.86454810615,0.278639476503,0.177373115816,0.280624460963,0.179215533865,1.86454810615,0.147151375258,0.151975453092
0.0840840840841,0.632462534159,1,1.48420667132,0.281480159382,0.180043111378,0.283495419357,0.181954859313,0.851744137161,0.149258425193,0.15435814835
0.0850850850851,0.642043570856,0,0.144449898828,0.284274785283,0.182578993453,0.286318809902,0.184556523484,0.144449898828,0.151290011603,0.15665399053
0.0860860860861,0.647789015606,1,1.04785186598,0.287022408081,0.185109284706,0.289093707038,0.187152162136,0.400062850374,0.153313966943,0.158941584581
0.0870870870871,0.651992331628,0,-0.184896610728,0.289722459464,0.187547205061,0.291819582509,0.189644090235,-0.184896610728,0.155305698386,0.161191246619
0.0880880880881,0.650039318358,0,0.00226574108243,0.292374527954,0.190010920746,0.294495968485,0.192167758342,0.00226574108243,0.157321184913,0.163470810778
0.0890890890891,0.641889734255,0,0.430574098477,0.29497880125,0.192482448504,0.297123143424,0.194702050714,0.430574098477,0.159342443264,0.165758883491
0.0900900900901,0.631011562224,0,-0.169665031909,0.297536069452,0.194920601072,0.299701827146,0.197197162549,-0.169665031909,0.161328295293,0.168005790713
0.0910910910911,0.614355320799,0,0.507168711951,0.300047391349,0.19738286336,0.302233139114,0.199722674179,0.507168711951,0.163336235023,0.170281042962
0.0920920920921,0.597753381394,0,0.450673936261,0.302514385994,0.199804246325,0.304718674667,0.202200392186,0.450673936261,0.16530127341,0.172506571024
0.0930930930931,0.583106816787,0,2.07985470655,0.304938671328,0.202190286968,0.307160100893,0.204637323934,2.07985470655,0.167228947457,0.174688920291
0.0940940940941,0.573106054857,0,1.24722444071,0.307321680426,0.204383988095,0.309558858511,0.206906659673,1.24722444071,0.168962241694,0.176703789416
0.0950950950951,0.574155086559,0,0.545563273239,0.309664402345,0.206464532536,0.311915987589,0.20905529355,0.545563273239,0.170580320679,0.178596290376
0.0960960960961,0.581236056027,0,0.11694188627,0.311966767224,0.208499362818,0.314231428936,0.211151963763,0.11694188627,0.172150626935,0.180434789727
0.0970970970971,0.593249571226,0,-0.909056043744,0.314228128281,0.210529837306,0.316504572654,0.213246828898,-0.909056043744,0.173714518831,0.182269110873
0.0980980980981,0.607087806491,0,-0.699237490345,0.31644736804,0.212654566895,0.31873430304,0.215442932241,-0.699237490345,0.17537060726,0.18420405767
0.0990990990991,0.617147771857,0,0.686963887502,0.318623197737,0.21485336946,0.320919373366,0.21772306945,0.686963887502,0.177098710098,0.186222057265
0.1001001001,0.623853671827,0,1.40443298483,0.320754695999,0.216993149355,0.323058862549,0.219936238331,1.40443298483,0.178765731697,0.188170844516
0.101101101101,0.624430319456,0,1.28221819608,0.322841268414,0.219005032601,0.325152238644,0.222016867941,1.28221819608,0.180302798081,0.189985946754
0.102102102102,0.621715172069,0,0.0163982441311,0.324882913713,0.220900516592,0.32719948209,0.223974035643,0.0163982441311,0.181721383318,0.191675939895
0.103103103103,0.617684989035,0,0.389661563009,0.326879950788,0.222800240452,0.329200994511,0.225940520811,0.389661563009,0.183142073139,0.193373131105
0.104104104104,0.615917105936,0,0.75231980952,0.32883282816,0.224667666929,0.331157195902,0.227873082251,0.75231980952,0.184528300221,0.195033861631
0.105105105105,0.616542706007,0,-0.172587961396,0.330741779937,0.226467893399,0.333068394517,0.229730955973,-0.172587961396,0.185845161938,0.19661760673
0.106106106106,0.620881966331,1,5.92691079328,0.332606812966,0.228289898392,0.334934611905,0.231619779389,5.30602882695,0.187181625863,0.198230172408
0.107107107107,0.629307819351,0,0.846914298385,0.334427580059,0.229548343385,0.336755521437,0.23331791406,0.846914298385,0.188011934623,0.199652703248
0.108108108108,0.63633175785,0,1.20027374276,0.336203343834,0.230730828788,0.338530452139,0.234931746228,1.20027374276,0.188764072357,0.200988561122
0.109109109109,0.640277892654,0,1.22598243614,0.337933502957,0.23180213745,0.34025878067,0.236428199535,1.22598243614,0.189402798628,0.20220508184
0.11011011011,0.638639942042,0,1.19047567026,0.339617752196,0.232758573936,0.341940268771,0.237805061967,1.19047567026,0.189924394713,0.203300030116
0.111111111111,0.630452295014,0,0.0846328740752,0.341256322352,0.233603762109,0.343575179844,0.23906543978,0.0846328740752,0.190332484478,0.204276647454
0.112112112112,0.616037226796,0,-0.429545802887,0.342850072392,0.234444104108,0.345164374174,0.240327999873,-0.429545802887,0.190733456189,0.205252771072
0.113113113113,0.598290505899,0,0.844452649435,0.344400458288,0.235329329207,0.346709372984,0.24164927752,0.844452649435,0.191176989332,0.206285680123
0.114114114114,0.576325730743,0,-0.0740729624052,0.345909255494,0.236137250151,0.348211988867,0.242887440686,-0.0740729624052,0.191540846333,0.207232957127
0.115115115115,0.55641921441,1,-0.0884615786435,0.347378644602,0.236956450865,0.349674428532,0.244146584123,-0.644880793053,0.191913575846,0.208198721974
0.116116116116,0.539842100041,0,0.713076978476,0.348810609767,0.237789205663,0.351098759591,0.245428834361,0.713076978476,0.192350826865,0.209242841218
0.117117117117,0.52750570355,0,0.344533432342,0.350206817406,0.238558929082,0.352486707863,0.246643092774,0.344533432342,0.192722558273,0.210215858879
0.118118118118,0.520822617817,0,0.814711554557,0.351568528438,0.239301112973,0.35383955242,0.24783088091,0.814711554557,0.19306424236,0.21115955491
0.119119119119,0.522491740404,0,1.62387131715,0.352896461674,0.239970747161,0.355158087038,0.248940149751,1.62387131715,0.193330868949,0.212021829091
0.12012012012,0.530597326635,0,0.376696132424,0.354190533241,0.240490315779,0.356442250595,0.2499036165,0.376696132424,0.193444922176,0.212736617686
0.121121121121,0.547015911859,0,-0.056346872331,0.355450038832,0.240979618792,0.357691350836,0.250837614257,-0.056346872331,0.193526202003,0.213418805822
0.122122122122,0.568266856846,0,0.633664323243,0.356673472165,0.241480146034,0.35890387572,0.251791985309,0.633664323243,0.193616198265,0.214118651767
0.123123123123,0.58925698792,0,0.631522196307,0.357858858132,0.241925409659,0.360077872389,0.252687330496,0.631522196307,0.193648423118,0.214756351227
0.124124124124,0.609135253317,0,1.68510324267,0.359004241283,0.242315395526,0.361211391456,0.25352379164,1.68510324267,0.193622862418,0.215332008753
0.125125125125,0.621898358891,0,1.09319935397,0.360107767587,0.242548804583,0.362302584236,0.254210193433,1.09319935397,0.193438217115,0.215755910398
0.126126126126,0.626985528849,0,0.61225838681,0.361168260929,0.242682354863,0.363350289484,0.254790429348,0.61225838681,0.193151205241,0.216070875086
0.127127127127,0.623635511812,0,0.251967743708,0.362185277214,0.242761953748,0.364354111328,0.255313495242,0.251967743708,0.192807734179,0.216325358297
0.128128128128,0.613984855496,0,1.38910262604,0.363159177607,0.242821879974,0.36531443294,0.255820423066,1.38910262604,0.192442082664,0.216560454567
0.129129129129,0.599991666041,0,0.156345526269,0.364090923272,0.242752887871,0.366232241668,0.256196040228,0.156345526269,0.191945007717,0.216661932748
0.13013013013,0.58173864121,1,-0.401492362467,0.364981887179,0.242673203729,0.367108944605,0.256566447972,-0.983231003677,0.191434738322,0.216755029793
0.131131131131,0.564879145024,0,-0.829745702065,0.365833845985,0.242636281417,0.367946354612,0.256992812589,-0.829745702065,0.191020574808,0.216952854518
0.132132132132,0.545282450911,0,1.09332756004,0.366648436819,0.242683162554,0.368746168947,0.257513221571,1.09332756004,0.190687712334,0.21724374936
0.133133133133,0.525958137626,0,0.482214009369,0.367427553274,0.242629300354,0.369510326181,0.257926693156,0.482214009369,0.190251604111,0.21742481725
0.134134134134,0.508169247918,0,0.870226413451,0.368173056299,0.242533471523,0.370240739841,0.258297282769,0.870226413451,0.189771026848,0.21755959866
0.135135135135,0.490020105081,0,0.0404880933235,0.368886653038,0.242358339766,0.370939163214,0.258582614233,0.0404880933235,0.189208644247,0.217605892991
0.136136136136,0.474756852561,0,-0.175861086978,0.36957007918,0.242183445747,0.371607395793,0.258876028202,-0.175861086978,0.188643996976,0.21765715071
0.137137137137,0.463621358034,0,0.107969161702,0.370224788223,0.242029435677,0.372246928756,0.259201605912,0.107969161702,0.188097731241,0.217737841503
0.138138138138,0.45390752724,0,0.256749736635,0.370851833783,0.241868962012,0.372858875551,0.259527291261,0.256749736635,0.187542499502,0.217815398231
0.139139139139,0.45210696841,0,-0.274588079462,0.371452131293,0.24168775775,0.373444188526,0.259835876322,-0.274588079462,0.186964034756,0.21787241759
0.14014014014,0.454343248482,0,1.32930623077,0.37202583709,0.24153687748,0.374003045379,0.26018724958,1.32930623077,0.186413391591,0.217969665783
0.141141141141,0.460229630699,0,1.14266634327,0.3725727225,0.241262525349,0.374535223947,0.260411596516,1.14266634327,0.185736774154,0.217937271473
0.142142142142,0.467488575616,0,2.03966106747,0.373092212186,0.240882691027,0.375040151419,0.260524552488,2.03966106747,0.184952172117,0.217790519766
0.143143143143,0.468870460077,1,-1.09319999774,0.373583603039,0.24031122495,0.375517123429,0.260469317682,-1.56207045782,0.183973429877,0.217474291345
0.144144144144,0.468139124117,0,0.752476114322,0.374046759333,0.239849351461,0.375966020929,0.260526632437,0.752476114322,0.183146770998,0.217294602927
0.145145145145,0.460665284965,0,1.01486178277,0.374481750005,0.239320355964,0.376386919152,0.260511379302,1.01486178277,0.182250469414,0.217038885114
0.146146146146,0.446385259545,0,0.548331489978,0.374889291577,0.238698735971,0.376780565733,0.260396634111,0.548331489978,0.181259032842,0.216680513607
0.147147147147,0.425322306898,0,1.01894616677,0.375270753044,0.238029088095,0.377148376629,0.260231400796,1.01894616677,0.180217062417,0.216268077517
0.148148148148,0.400637477756,0,0.300920213152,0.375628152725,0.237266246912,0.377492431914,0.259966146334,0.300920213152,0.179079392715,0.215752430845
0.149149149149,0.373795568383,0,-0.274807944402,0.375963854482,0.236478935821,0.377815157044,0.259678672298,-0.274807944402,0.177914747137,0.215210997584
0.15015015015,0.344601690318,0,0.238039079321,0.376280427545,0.235722406027,0.378119194987,0.259433973885,0.238039079321,0.176778376886,0.214709714621
0.151151151151,0.319117270187,0,0.614848799558,0.376580666418,0.234947583238,0.378407416948,0.259174460596,0.614848799558,0.175621204101,0.214190073818
0.152152152152,0.298700384094,0,0.468883380836,0.37686701036,0.23411845458,0.378682324215,0.258856964693,0.468883380836,0.174407212336,0.213608745415
0.153153153153,0.282636380633,0,-0.640848170367,0.377141414326,0.233249229206,0.378945921828,0.258498193724,-0.640848170367,0.173150620963,0.212982386663
0.154154154154,0.271932656171,0,-0.28696276479,0.377405418444,0.232446420312,0.379199789852,0.258218168177,-0.28696276479,0.171957942734,0.212433255692
0.155155155155,0.264537721757,0,0.459178823165,0.377660051992,0.231675920967,0.379444981935,0.257982451936,0.459178823165,0.170795060055,0.211925843983
0.156156156156,0.258521601994,0,-0.0163786986171,0.377906030661,0.230866327888,0.379682230984,0.257706595546,-0.0163786986171,0.169590580846,0.211374570952
0.157157157157,0.253665313172,0,0.232301109144,0.37814394161,0.230063104029,0.379912139601,0.25744569081,0.232301109144,0.168389990729,0.210834993083
0.158158158158,0.248475534555,0,0.664816858598,0.37837426408,0.229242104716,0.380135199089,0.257171039598,0.664816858598,0.1671691565,0.210277992299
0.159159159159,0.2447942015,0,-0.575114259726,0.378597512424,0.228361849503,0.380351934857,0.256833183324,-0.575114259726,0.16588659771,0.20965403185
0.16016016016,0.244437232764,0,0.271172410956,0.378814059479,0.227541315927,0.380562731468,0.256568472847,0.271172410956,0.164661291899,0.209101381148
0.161161161161,0.24672281535,0,0.056998165072,0.379023962242,0.22669929776,0.380767641664,0.256285542646,0.056998165072,0.163412032837,0.208526722605
0.162162162162,0.253739180807,0,-0.121091485247,0.379227027274,0.225856479146,0.380966469398,0.256009351821,-0.121091485247,0.162159504667,0.207955315208
0.163163163163,0.260094259463,0,0.429531537616,0.379422610054,0.225030022556,0.381158557195,0.255760148036,0.429531537616,0.160920869862,0.207407792703
0.164164164164,0.267674157499,0,-0.790399993657,0.379610131984,0.224167114285,0.381343315757,0.25547449422,-0.790399993657,0.159643314717,0.206819956695
0.165165165165,0.274691116222,0,0.773176468035,0.379788898661,0.223385287892,0.381520036845,0.255281166889,0.773176468035,0.158444387126,0.206323318166
0.166166166166,0.280227870302,0,-0.0136772333043,0.379958271241,0.222534839888,0.381688065128,0.255013604092,-0.0136772333043,0.157174397931,0.205748647909
0.167167167167,0.284913323114,0,0.332002841721,0.380117754582,0.221691354793,0.381846892485,0.254761642778,0.332002841721,0.155908931655,0.205186098081
0.168168168168,0.286566862747,0,0.19796419476,0.380266937008,0.220821510554,0.381996097097,0.254485130111,0.19796419476,0.154614666243,0.20459504037
0.169169169169,0.287331520805,1,-0.115492804664,0.380405700148,0.219938190176,0.38213555349,0.25419942058,-0.40282432547,0.153304497126,0.203990899069
0.17017017017,0.285721579462,1,-1.20345177066,0.380534013831,0.219071539543,0.382265223922,0.253940663155,-1.48917335012,0.152036166217,0.203441820731
0.171171171171,0.280734485723,0,-0.560506030628,0.380652079426,0.218325997927,0.382385309134,0.253802772217,-0.560506030628,0.150913958235,0.203028751992
0.172172172172,0.274123266637,0,-0.045173301067,0.380760426739,0.217639849043,0.382496344437,0.25373786194,-0.045173301067,0.149848691412,0.202686777441
0.173173173173,0.264804171453,0,0.149583477316,0.38085974574,0.216963615353,0.382599026621,0.253692140295,0.149583477316,0.148790851777,0.202360533738
0.174174174174,0.253387157054,0,0.366624470977,0.38095098999,0.216278540578,0.382694321101,0.253643100208,0.366624470977,0.147721683051,0.202027137996
0.175175175175,0.239170412718,1,-0.0581732770812,0.381035317426,0.21556374757,0.38278340118,0.25356529892,-0.297343689799,0.146620308087,0.20166090225
0.176176176176,0.22325999165,0,0.518181339719,0.381114157122,0.214860042663,0.382867712719,0.253508099368,0.518181339719,0.145550493394,0.201338633907
0.177177177177,0.205228841986,0,0.990451893709,0.381189102412,0.214111996929,0.382948868094,0.253404477275,0.990451893709,0.144433808864,0.200965751531
0.178178178178,0.185711536704,0,0.392220324764,0.381261951519,0.213274367236,0.383028683996,0.253203831396,0.392220324764,0.143224928642,0.20049207807
0.179179179179,0.166301545291,0,-0.837983335312,0.381334646577,0.212404685207,0.383109119687,0.25297113197,-0.837983335312,0.14198134263,0.199982093173
0.18018018018,0.148951510651,0,-0.246514840687,0.381409120903,0.211621038987,0.383192120315,0.25283512111,-0.246514840687,0.140821138974,0.199567697818
0.181181181181,0.133874190574,0,0.593339761431,0.381487111557,0.210866672316,0.383279429058,0.252740475742,0.593339761431,0.139687561413,0.199191460538
0.182182182182,0.124034426901,1,-0.876789576653,0.381570138669,0.210061157722,0.383372567282,0.252590886206,-1.00082400355,0.138500182477,0.198755965902
0.183183183183,0.120186617066,0,0.161820174294,0.381659220333,0.209345832638,0.383472550837,0.252541654311,0.161820174294,0.137412246806,0.198429335419
0.184184184184,0.123062353102,0,-0.143372475614,0.381754799256,0.208620932317,0.383579818303,0.252487867932,-0.143372475614,0.136312082444,0.198094036918
0.185185185185,0.130611173393,0,0.042661402924,0.381856671739,0.207915828452,0.383694162032,0.252464715476,0.042661402924,0.13522906169,0.197785861736
0.186186186186,0.143041931975,1,-1.31079206558,0.38196418377,0.207213176514,0.383814923777,0.25245136823,-1.45383399755,0.13414580682,0.197483538621
0.187187187187,0.159177838517,0,-0.0633944610487,0.382076210437,0.206643173364,0.383940969048,0.252566515207,-0.0633944610487,0.133206210572,0.197317625845
0.188188188188,0.176435433595,0,0.661068060937,0.382191268501,0.206085823285,0.384070803399,0.252703747134,0.661068060937,0.132276543074,0.197170068109
0.189189189189,0.196487653007,0,-0.555879146675,0.382307764093,0.205471468803,0.384202814321,0.252778825397,-0.555879146675,0.131287146849,0.196956026005
0.19019019019,0.217893352611,0,0.0731906981017,0.38242383212,0.204916977289,0.384335111044,0.252927751406,0.0731906981017,0.130354887128,0.196813627389
0.191191191191,0.243764799708,0,0.525621943163,0.382537474953,0.204361988353,0.38446566077,0.253083042284,0.525621943163,0.129419401378,0.196673510877
0.192192192192,0.274312140224,0,-0.167903376163,0.382646264481,0.203763065904,0.384591988106,0.253191569175,-0.167903376163,0.128437253509,0.196482151865
0.193193193193,0.307701189422,0,0.763052665828,0.382747322661,0.203186756509,0.384711147792,0.253334002017,0.763052665828,0.127474990086,0.196321126952
0.194194194194,0.343783380436,1,0.255352557943,0.382837497909,0.202543681345,0.38481990615,0.253402950653,-0.0884308224929,0.126443232288,0.196082269248
0.195195195195,0.379036531208,1,1.81214494733,0.382913379395,0.201882643833,0.384914755884,0.253456741409,1.43310841613,0.125423786475,0.195864603108
0.196196196196,0.410517943178,0,-0.308659746385,0.382971635051,0.201054217011,0.384992265077,0.253351895169,-0.308659746385,0.124270609961,0.195508903248
0.197197197197,0.437259467583,0,1.32941070892,0.383009293283,0.200261994516,0.385049369111,0.253296228404,1.32941070892,0.123150909169,0.195199255366
0.198198198198,0.457562970867,0,1.92291038126,0.383023834398,0.19934878967,0.385083465697,0.253113069436,1.92291038126,0.121907497417,0.194758975133
0.199199199199,0.473510886236,1,-2.59434465287,0.383013352139,0.198257898951,0.385092583347,0.252765705674,-3.0678555391,0.120483669972,0.194152966436
0.2002002002,0.486955957965,0,0.132929309514,0.382976352374,0.197423131366,0.38507517398,0.252579106265,0.132929309514,0.119358690195,0.193714159185
0.201201201201,0.496517927995,1,2.47684030001,0.382911573616,0.196582602546,0.385029928436,0.252392079696,1.98032237201,0.118225215919,0.193270710145
0.202202202202,0.500988961543,1,-4.12434989166,0.382818118302,0.19551129411,0.384955911139,0.252022939529,-4.62533885321,0.116905894102,0.192659326437
0.203203203203,0.499709321002,1,0.923358143869,0.38269556829,0.194842969823,0.384852677174,0.251818084191,0.423648822867,0.116034917726,0.192216822133
